FPR,TPR,Thresholds
0.0,0.0,inf
0.0,0.0018832391713747645,0.96142673
0.001963350785340314,0.0018832391713747645,0.9317571
0.001963350785340314,0.015065913370998116,0.8777842
0.002617801047120419,0.015065913370998116,0.8636064
0.002617801047120419,0.01694915254237288,0.8564915
0.0032722513089005235,0.01694915254237288,0.8547566
0.0032722513089005235,0.018832391713747645,0.8412477
0.003926701570680628,0.018832391713747645,0.83812207
0.003926701570680628,0.026365348399246705,0.8206082
0.004581151832460733,0.026365348399246705,0.81435204
0.004581151832460733,0.02824858757062147,0.8109882
0.006544502617801047,0.02824858757062147,0.7988037
0.006544502617801047,0.03766478342749529,0.7729258
0.009162303664921465,0.03766478342749529,0.7511244
0.009162303664921465,0.04143126177024482,0.7436928
0.011780104712041885,0.04143126177024482,0.72970694
0.011780104712041885,0.04331450094161959,0.7284067
0.014397905759162303,0.04331450094161959,0.7209882
0.014397905759162303,0.054613935969868174,0.69972974
0.015052356020942409,0.054613935969868174,0.69932395
0.015052356020942409,0.05649717514124294,0.6981734
0.015706806282722512,0.05649717514124294,0.6956448
0.015706806282722512,0.0583804143126177,0.69494957
0.017015706806282723,0.0583804143126177,0.68624836
0.017015706806282723,0.060263653483992465,0.68388605
0.01767015706806283,0.060263653483992465,0.67854166
0.01767015706806283,0.062146892655367235,0.6772292
0.01963350785340314,0.062146892655367235,0.67010784
0.01963350785340314,0.064030131826742,0.66874427
0.020287958115183247,0.06591337099811675,0.6632697
0.021596858638743454,0.06591337099811675,0.66174793
0.021596858638743454,0.06779661016949153,0.6595589
0.02225130890052356,0.0696798493408663,0.65923846
0.02225130890052356,0.07156308851224105,0.6579658
0.02356020942408377,0.07156308851224105,0.64652956
0.024214659685863876,0.07156308851224105,0.6451931
0.024214659685863876,0.07344632768361582,0.64368993
0.024869109947643978,0.07344632768361582,0.64261335
0.024869109947643978,0.07721280602636535,0.6424701
0.025523560209424083,0.07721280602636535,0.64160573
0.025523560209424083,0.07909604519774012,0.6394807
0.02617801047120419,0.08097928436911488,0.6363986
0.02617801047120419,0.08286252354048965,0.63554126
0.029450261780104712,0.08286252354048965,0.6180655
0.029450261780104712,0.08662900188323917,0.6152833
0.030104712041884817,0.08662900188323917,0.6111816
0.030104712041884817,0.09227871939736347,0.6100099
0.031413612565445025,0.09416195856873823,0.60968703
0.031413612565445025,0.09792843691148775,0.60633016
0.03206806282722513,0.09792843691148775,0.60626405
0.03206806282722513,0.1016949152542373,0.6036935
0.032722513089005235,0.1016949152542373,0.60285944
0.032722513089005235,0.10922787193973635,0.60036397
0.03337696335078534,0.1111111111111111,0.59932435
0.03337696335078534,0.1167608286252354,0.598183
0.03337696335078534,0.12052730696798493,0.5958089
0.034031413612565446,0.12052730696798493,0.594664
0.03468586387434555,0.1224105461393597,0.59230757
0.037303664921465966,0.1224105461393597,0.5880474
0.037303664921465966,0.12429378531073447,0.5877559
0.03861256544502618,0.12429378531073447,0.58713055
0.03926701570680628,0.12617702448210924,0.5854581
0.04384816753926701,0.12617702448210924,0.5662402
0.04384816753926701,0.1318267419962335,0.55766654
0.04450261780104712,0.1318267419962335,0.55737215
0.04450261780104712,0.13559322033898305,0.55665845
0.045157068062827224,0.13559322033898305,0.55582404
0.045157068062827224,0.1393596986817326,0.5523007
0.04581151832460733,0.1393596986817326,0.55085033
0.04581151832460733,0.14124293785310735,0.55034846
0.049738219895287955,0.14124293785310735,0.5457898
0.049738219895287955,0.14500941619585686,0.5447068
0.05039267015706806,0.14500941619585686,0.5443728
0.051047120418848166,0.14689265536723164,0.5443722
0.05170157068062827,0.14689265536723164,0.5438555
0.05170157068062827,0.15254237288135594,0.54210657
0.05301047120418848,0.15254237288135594,0.54049116
0.05301047120418848,0.1544256120527307,0.54020405
0.05431937172774869,0.1544256120527307,0.5365662
0.05431937172774869,0.15630885122410546,0.5364619
0.056282722513089,0.15630885122410546,0.53366446
0.056282722513089,0.15819209039548024,0.5324774
0.05759162303664921,0.15819209039548024,0.53115046
0.05759162303664921,0.160075329566855,0.5304519
0.060209424083769635,0.160075329566855,0.5285118
0.060209424083769635,0.16195856873822975,0.52725375
0.06086387434554974,0.16195856873822975,0.5258252
0.06086387434554974,0.1657250470809793,0.5223761
0.061518324607329845,0.1657250470809793,0.52168405
0.061518324607329845,0.16760828625235405,0.52161413
0.06217277486910995,0.16760828625235405,0.5206726
0.06217277486910995,0.1694915254237288,0.52064157
0.06282722513089005,0.17325800376647835,0.5195474
0.06348167539267016,0.17325800376647835,0.5194274
0.06348167539267016,0.1751412429378531,0.5185134
0.06609947643979057,0.1751412429378531,0.5146006
0.06609947643979057,0.17702448210922786,0.51380455
0.06675392670157068,0.17702448210922786,0.5117821
0.06675392670157068,0.17890772128060264,0.51168334
0.06806282722513089,0.17890772128060264,0.51009196
0.06806282722513089,0.18267419962335216,0.5095914
0.0693717277486911,0.1864406779661017,0.507838
0.07068062827225131,0.18832391713747645,0.506761
0.07133507853403141,0.18832391713747645,0.50490314
0.07133507853403141,0.19397363465160075,0.50351137
0.07264397905759162,0.19397363465160075,0.50137126
0.07264397905759162,0.1958568738229755,0.5006039
0.07329842931937172,0.1958568738229755,0.5003796
0.07395287958115183,0.1977401129943503,0.49899957
0.07657068062827226,0.1977401129943503,0.49562934
0.07657068062827226,0.2015065913370998,0.4954366
0.07722513089005235,0.2015065913370998,0.49536803
0.07722513089005235,0.2071563088512241,0.4931644
0.07853403141361257,0.2071563088512241,0.4902856
0.07853403141361257,0.2128060263653484,0.48566455
0.07984293193717278,0.2128060263653484,0.48475435
