FPR,TPR,Thresholds
0.0,0.0,inf
0.0006406149903907751,0.0,0.865878005795479
0.0019218449711723255,0.0,0.8403313726992271
0.0019218449711723255,0.0036363636363636364,0.8308800515899374
0.0025624599615631004,0.0036363636363636364,0.8150391852585531
0.0025624599615631004,0.007272727272727273,0.8097936052534782
0.0032030749519538757,0.007272727272727273,0.8058454987509518
0.0032030749519538757,0.00909090909090909,0.8007345322633644
0.004484304932735426,0.00909090909090909,0.7841296441638212
0.004484304932735426,0.012727272727272728,0.768209867323495
0.0064061499039077515,0.012727272727272728,0.7575542291084516
0.0064061499039077515,0.01818181818181818,0.723692051740589
0.007046764894298526,0.01818181818181818,0.715142602603933
0.007046764894298526,0.02181818181818182,0.7084929610369882
0.008968609865470852,0.02181818181818182,0.6882941379584613
0.008968609865470852,0.023636363636363636,0.677928201078552
0.010890454836643177,0.023636363636363636,0.6618550705464983
0.010890454836643177,0.02727272727272727,0.6511259070546941
0.011531069827033953,0.02727272727272727,0.6498081122823887
0.011531069827033953,0.02909090909090909,0.6462165603086673
0.012171684817424727,0.02909090909090909,0.6450091654494376
0.012171684817424727,0.03272727272727273,0.6369853448976392
0.012812299807815503,0.03272727272727273,0.6345603093313119
0.012812299807815503,0.034545454545454546,0.6285621766548577
0.014734144778987828,0.034545454545454546,0.6204920710635267
0.014734144778987828,0.038181818181818185,0.6120622260663283
0.016015374759769378,0.038181818181818185,0.6028828582076913
0.016015374759769378,0.04,0.601167977245065
0.016655989750160152,0.04,0.5908152541246884
0.016655989750160152,0.04181818181818182,0.5906342593242433
0.01729660474055093,0.04181818181818182,0.5899194608140853
0.01729660474055093,0.04363636363636364,0.5864714155190413
0.018577834721332478,0.04363636363636364,0.575520600424745
0.018577834721332478,0.04909090909090909,0.5648533415743464
0.01985906470211403,0.04909090909090909,0.5595380135816415
0.01985906470211403,0.05454545454545454,0.5432655111210867
0.02114029468289558,0.05454545454545454,0.5388893210806269
0.02114029468289558,0.06,0.5357206188466238
0.021780909673286355,0.06,0.5308163327381047
0.021780909673286355,0.06181818181818182,0.5285252089309396
0.02242152466367713,0.06181818181818182,0.5229771079313715
0.02242152466367713,0.06363636363636363,0.5067925084405882
0.023062139654067906,0.06363636363636363,0.5056910423872225
0.023062139654067906,0.07090909090909091,0.5
0.024343369634849454,0.07090909090909091,0.49362076327349974
0.024343369634849454,0.07454545454545454,0.48248780128182356
0.024983984625240232,0.07454545454545454,0.4782912413037497
0.024983984625240232,0.07818181818181819,0.47443984638522146
0.02626521460602178,0.07818181818181819,0.4556761206477535
0.02626521460602178,0.08181818181818182,0.44733206360461625
0.026905829596412557,0.08181818181818182,0.442446061681773
0.026905829596412557,0.08363636363636363,0.43478239670110125
0.02754644458680333,0.08363636363636363,0.43199734373037757
0.02754644458680333,0.08727272727272728,0.42162060731290113
0.028187059577194105,0.08727272727272728,0.4214568402836229
0.028187059577194105,0.09090909090909091,0.41787679737790406
0.029468289557975657,0.09090909090909091,0.41437664402578683
0.029468289557975657,0.09636363636363636,0.40770564014680655
0.03074951953875721,0.09636363636363636,0.40560695330703544
0.03074951953875721,0.1,0.4018135140360024
0.03459320948110186,0.1,0.3910828392580231
0.03459320948110186,0.10545454545454545,0.3869222585027069
0.035233824471492634,0.10545454545454545,0.3861990414072657
0.035233824471492634,0.11272727272727273,0.3622905779110172
0.03587443946188341,0.11272727272727273,0.361135097350691
0.03587443946188341,0.11636363636363636,0.3601642731567399
0.039077514413837285,0.11636363636363636,0.3523220608810643
0.039077514413837285,0.12,0.3518550251183236
0.03971812940422806,0.12,0.3511784112011723
0.03971812940422806,0.12363636363636364,0.350344724216855
0.04035874439461883,0.12363636363636364,0.3500785564745697
0.04035874439461883,0.12545454545454546,0.35003934293304473
0.044202434336963484,0.12545454545454546,0.3396197437637867
0.044202434336963484,0.12727272727272726,0.3390892716751473
0.04484304932735426,0.12727272727272726,0.33897402804801596
0.04484304932735426,0.13090909090909092,0.33659812843538167
0.04612427930813581,0.13090909090909092,0.33559359635510116
0.04612427930813581,0.13272727272727272,0.3345496365908307
0.048046124279308135,0.13272727272727272,0.333710780488234
0.048046124279308135,0.13636363636363635,0.33206107627376796
